"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"16","locogp.SortBubbleLoops","LINE","1","9","0.0","2759","97","11","11","0","11","98","|","false","true","0","0.0"
"17","locogp.SortBubbleLoops","WEAKMUTATION","4","25","1.0","5791","61","89","89","98","89","0","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:64 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:64:65 |","true","true","122998583","3.4798157"
"18","locogp.SortBubbleLoops","WEAKMUTATION","3","25","1.0","5791","61","89","89","87","89","60","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:115 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32:33 |","true","true","1572841","99.226715"
"19","locogp.SortBubbleLoops","WEAKMUTATION","2","25","1.0","5791","61","67","89","83","67","75","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:48 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:47 |","true","true","61348688","49.76675"
"20","locogp.SortBubbleLoops","WEAKMUTATION","1","25","1.0","5791","61","44","78","80","44","74","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:33 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:80 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:18 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:90 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:48 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:48 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:64 |","true","true","123767650","38.852383"
"21","locogp.SortBubbleLoops","WEAKMUTATION","4","23","1.0","5998","48","89","89","98","89","68","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:65 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:64 |","true","true","125766099","-1.2642305"
"22","locogp.SortBubbleLoops","WEAKMUTATION","3","23","1.0","5998","48","78","89","95","78","97","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:90 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:18 |","true","true","1683959","99.207214"
"23","locogp.SortBubbleLoops","WEAKMUTATION","2","23","1.0","5998","48","56","78","92","56","38","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:47 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:48 |","true","true","59271686","52.53794"
"24","locogp.SortBubbleLoops","WEAKMUTATION","1","23","1.0","5998","48","56","78","91","56","28","|","false","true","0","0.0"
"25","locogp.SortBubbleLoops","CBRANCH","3","12","0.0","2450","57","100","100","96","100","98","|","false","true","0","0.0"
"26","locogp.SortBubbleLoops","CBRANCH","2","12","0.0","2450","57","67","89","91","67","61","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:47 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:48 |","true","true","62138768","52.49501"
"27","locogp.SortBubbleLoops","CBRANCH","1","12","0.0","2450","57","11","11","0","11","0","|","false","true","0","0.0"
"28","locogp.SortBubbleLoops","CBRANCH","1","12","0.0","2450","57","11","11","0","11","60","|","false","true","0","0.0"
"29","locogp.SortBubbleLoops","CBRANCH","3","12","0.0","2503","75","100","100","92","100","74","|","false","true","0","0.0"
"30","locogp.SortBubbleLoops","CBRANCH","2","12","0.0","2503","75","67","56","29","67","48","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:19 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:47 |","true","false","136972947","-91.19716"
"31","locogp.SortBubbleLoops","CBRANCH","1","12","0.0","2503","75","56","44","29","56","68","|","false","true","0","0.0"
"32","locogp.SortBubbleLoops","CBRANCH","1","12","0.0","2503","75","56","44","29","56","97","|","false","true","0","0.0"
"33","locogp.SortBubbleLoops","MANUAL","","0","0","0",,"89","89","97","89",,"| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:47 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32:33 |","true","true","1729788","97.424164"
