"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"13","locogp.SortSelection2","LINE","2","13","0.0","2907","68","86","100","80","86","97","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:18 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:99 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:71 -> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:99 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:47 -> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:99 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:111 <-> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:99 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:71 |","true","false","184623899","24.48998"
"14","locogp.SortSelection2","LINE","1","13","0.0","2907","68","71","91","80","71","38","|","false","true","0","0.0"
"15","locogp.SortSelection2","LINE","1","13","0.0","2907","68","71","91","80","71","28","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:54 -> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:111 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:31 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:71 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:25 |","true","false","61497933","74.783424"
"16","locogp.SortSelection2","LINE","1","13","0.0","2907","68","71","91","80","71","57","|","false","true","0","0.0"
"17","locogp.SortSelection2","WEAKMUTATION","3","18","1.0","5810","98","86","91","97","86","61","|","false","true","0","0.0"
"18","locogp.SortSelection2","WEAKMUTATION","2","18","1.0","5810","98","86","91","96","86","0","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:99 <-> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:99 |","true","true","60395346","68.006874"
"19","locogp.SortSelection2","WEAKMUTATION","1","18","1.0","5810","98","86","91","93","86","60","|","false","true","0","0.0"
"20","locogp.SortSelection2","WEAKMUTATION","1","18","1.0","5810","98","86","91","93","86","75","|","false","true","0","0.0"
"21","locogp.SortSelection2","WEAKMUTATION","2","13","1.0","5487","74","86","91","97","86","48","|","false","true","0","0.0"
"22","locogp.SortSelection2","WEAKMUTATION","1","13","1.0","5487","74","86","91","96","86","68","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:54 -> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:48 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:31 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:111 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:48 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:48 -> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:19 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:84 |","true","false","122397141","31.253164"
"23","locogp.SortSelection2","WEAKMUTATION","1","13","1.0","5487","74","86","91","96","86","97","|","false","true","0","0.0"
"24","locogp.SortSelection2","WEAKMUTATION","1","13","1.0","5487","74","86","91","96","86","38","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:31 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:25 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:54 -> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:71:72 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:90 -> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:19 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:99 -> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:19 |","true","false","119848649","41.921402"
"25","locogp.SortSelection2","CBRANCH","3","13","0.0","2423","28","100","100","87","100","57","|","false","true","0","0.0"
"26","locogp.SortSelection2","CBRANCH","2","13","0.0","2423","28","86","100","79","86","98","|","false","true","0","0.0"
"27","locogp.SortSelection2","CBRANCH","1","13","0.0","2423","28","71","91","79","71","61","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:19 -> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:18 |","true","true","1587959","99.17677"
"28","locogp.SortSelection2","CBRANCH","1","13","0.0","2423","28","71","91","79","71","0","|","false","true","0","0.0"
"29","locogp.SortSelection2","CBRANCH","3","13","0.0","2989","60","100","100","87","100","75","|","false","true","0","0.0"
"30","locogp.SortSelection2","CBRANCH","2","13","0.0","2989","60","57","64","63","57","74","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:31 <-> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:18 |","true","true","68201398","47.53849"
"31","locogp.SortSelection2","CBRANCH","1","13","0.0","2989","60","43","55","63","43","48","|","false","true","0","0.0"
"32","locogp.SortSelection2","CBRANCH","1","13","0.0","2989","60","43","55","63","43","68","|","false","true","0","0.0"
"33","locogp.SortSelection2","MANUAL","","0","0","0",,"86","91","96","86",,"|","false","true","0","0.0"
