"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"1","locogp.SortBubbleLoops","BRANCH","3","13","0.0","2326","19","100","100","92","100","25","|","false","true","0","0.0"
"2","locogp.SortBubbleLoops","BRANCH","2","13","0.0","2326","19","89","89","92","89","81","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:33 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:19 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:79 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:115 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:47 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:65 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:65 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:47 |","true","true","744932","68.11012"
"3","locogp.SortBubbleLoops","BRANCH","1","13","0.0","2326","19","56","44","29","56","11","|","false","true","0","0.0"
"4","locogp.SortBubbleLoops","BRANCH","1","13","0.0","2326","19","56","44","29","56","38","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:115 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:65 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:64 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:104 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:64 |","true","true","838882","44.59557"
"5","locogp.SortBubbleLoops","BRANCH","3","12","0.0","2322","28","100","100","96","100","57","|","false","true","0","0.0"
"6","locogp.SortBubbleLoops","BRANCH","2","12","0.0","2322","28","67","89","91","67","98","|","false","true","0","0.0"
"7","locogp.SortBubbleLoops","BRANCH","1","12","0.0","2322","28","56","78","91","56","61","|","false","true","0","0.0"
"8","locogp.SortBubbleLoops","BRANCH","1","12","0.0","2322","28","56","78","91","56","0","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:104 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:79:104 |","true","true","1449208","97.32347"
"9","locogp.SortBubbleLoops","LINE","3","16","0.0","2471","60","100","100","96","100","75","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:19 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:19 |","true","true","1184069","56.45767"
"10","locogp.SortBubbleLoops","LINE","2","16","0.0","2471","60","67","56","29","67","74","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:33 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:19 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:90 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:90 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:18 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:79:80 |","true","true","48587234","50.857765"
"11","locogp.SortBubbleLoops","LINE","1","16","0.0","2471","60","56","44","29","56","48","|","false","true","0","0.0"
"12","locogp.SortBubbleLoops","LINE","1","16","0.0","2471","60","56","44","29","56","68","|","false","true","0","0.0"
"13","locogp.SortBubbleLoops","LINE","3","9","0.0","2274","97","78","100","88","78","38","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:18 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:115 |","true","true","62547605","65.94406"
"14","locogp.SortBubbleLoops","LINE","2","9","0.0","2274","97","56","89","86","56","28","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32 |","true","true","1548679","99.50018"
"15","locogp.SortBubbleLoops","LINE","1","9","0.0","2274","97","11","11","0","11","57","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:79 |","true","true","61268299","49.84712"
"16","locogp.SortBubbleLoops","LINE","1","9","0.0","2274","97","11","11","0","11","98","|","false","true","0","0.0"
"17","locogp.SortBubbleLoops","WEAKMUTATION","4","25","1.0","5899","61","89","89","98","89","0","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:90 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:65 |","true","false","116266263","32.80922"
"18","locogp.SortBubbleLoops","WEAKMUTATION","3","25","1.0","5899","61","89","89","87","89","60","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32 |","true","true","1586101","99.07339"
"19","locogp.SortBubbleLoops","WEAKMUTATION","2","25","1.0","5899","61","67","89","83","67","75","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:33 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:19 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:104 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:47:47 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:33 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:104 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:65 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32 |","true","true","59810278","65.489784"
"20","locogp.SortBubbleLoops","WEAKMUTATION","1","25","1.0","5899","61","44","78","80","44","74","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:90 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:104 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:18 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:18 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:48 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:19 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:19 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:90 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:64 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:79 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:18 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:115 |","true","false","112003532","43.247665"
"21","locogp.SortBubbleLoops","WEAKMUTATION","4","23","1.0","5896","48","89","89","98","89","68","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32 |","true","true","57103954","1.5610964"
"22","locogp.SortBubbleLoops","WEAKMUTATION","3","23","1.0","5896","48","78","89","95","78","97","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:65 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:79 |","true","true","56452278","28.60261"
"23","locogp.SortBubbleLoops","WEAKMUTATION","2","23","1.0","5896","48","56","78","92","56","38","|","false","true","0","0.0"
"24","locogp.SortBubbleLoops","WEAKMUTATION","1","23","1.0","5896","48","56","78","91","56","28","|","false","true","0","0.0"
"25","locogp.SortBubbleLoops","CBRANCH","3","12","0.0","2433","57","100","100","96","100","98","|","false","true","0","0.0"
"26","locogp.SortBubbleLoops","CBRANCH","2","12","0.0","2433","57","67","89","91","67","61","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:48 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32:33 |","true","true","59095978","52.824192"
"27","locogp.SortBubbleLoops","CBRANCH","1","12","0.0","2433","57","11","11","0","11","0","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:65 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:64:64 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:80 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:90 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:33 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:33 |","true","true","125126026","31.940561"
"28","locogp.SortBubbleLoops","CBRANCH","1","12","0.0","2433","57","11","11","0","11","60","|","false","true","0","0.0"
"29","locogp.SortBubbleLoops","CBRANCH","3","12","0.0","2483","75","100","100","92","100","74","|","false","true","0","0.0"
"30","locogp.SortBubbleLoops","CBRANCH","2","12","0.0","2483","75","67","56","29","67","48","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:104 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:18 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:48 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:48 |","true","true","68437286","68.36627"
"31","locogp.SortBubbleLoops","CBRANCH","1","12","0.0","2483","75","56","44","29","56","68","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:33 |","true","true","62399566","0.35019976"
"32","locogp.SortBubbleLoops","CBRANCH","1","12","0.0","2483","75","56","44","29","56","97","|","false","true","0","0.0"
"33","locogp.SortBubbleLoops","MANUAL","","0","0","0",,"89","89","97","89",,"| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:33 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:19 |","true","true","1580807","0.7943135"
