"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"1","locogp.SortHeap","BRANCH","3","20","0.0","4520","90","95","97","97","95","39","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:92 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:273:273 |","true","true","1286284","79.71223"
"2","locogp.SortHeap","BRANCH","2","20","0.0","4520","90","90","94","97","90","54","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:281 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:273:274 |","true","false","7472824","4.2272544"
"3","locogp.SortHeap","BRANCH","1","20","0.0","4520","90","86","82","97","86","19","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:267 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:256:257 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:267 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:267 |","true","true","6030115","43.61914"
"4","locogp.SortHeap","BRANCH","1","20","0.0","4520","90","86","82","97","86","25","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:142 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:113:114 |","true","true","2498521","60.008114"
"5","locogp.SortHeap","BRANCH","2","11","0.0","17249","81","95","97","91","95","11","|","false","true","0","0.0"
"6","locogp.SortHeap","BRANCH","1","11","0.0","17249","81","5","3","0","5","38","|","false","true","0","0.0"
"7","locogp.SortHeap","BRANCH","1","11","0.0","17249","81","5","3","0","5","28","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:281 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:303 |","true","true","1887247","88.709274"
"8","locogp.SortHeap","BRANCH","1","11","0.0","17249","81","5","3","0","5","57","|","false","true","0","0.0"
"9","locogp.SortHeap","LINE","4","24","0.0","14554","98","100","100","97","100","61","|","false","true","0","0.0"
"10","locogp.SortHeap","LINE","3","24","0.0","14554","98","95","97","95","95","0","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:99 <-> ../examples/locoGP/src/main/java/locogp/SortHeap.java:281 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:257 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:295:296 |","true","true","783496","91.29871"
"11","locogp.SortHeap","LINE","2","24","0.0","14554","98","19","24","44","19","60","|","false","true","0","0.0"
"12","locogp.SortHeap","LINE","1","24","0.0","14554","98","5","3","0","5","75","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:98 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:302:302 |","true","true","4683132","58.662003"
"13","locogp.SortHeap","LINE","3","18","2.357142857142857","22300","74","86","82","89","86","48","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:281 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:120 |","true","true","2080113","71.35074"
"14","locogp.SortHeap","LINE","2","18","2.357142857142857","22300","74","81","79","89","81","68","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:256 |","true","true","1091272","93.500946"
"15","locogp.SortHeap","LINE","1","18","2.357142857142857","22300","74","71","67","66","71","97","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:295 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:256:267 |","true","false","14880676","-90.71985"
"16","locogp.SortHeap","LINE","1","18","2.357142857142857","22300","74","71","67","66","71","38","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:98 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:295 |","true","true","6019559","25.13032"
"17","locogp.SortHeap","WEAKMUTATION","4","43","1.5","24281","28","95","97","97","95","57","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:75 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:120:120 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:113 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:114 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:295:295 |","true","true","9010159","44.13034"
"18","locogp.SortHeap","WEAKMUTATION","3","43","1.5","24281","28","95","97","97","95","98","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:99 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:120:120 |","true","true","1904976","74.61277"
"19","locogp.SortHeap","WEAKMUTATION","2","43","1.5","24281","28","95","97","96","95","61","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:173 |","true","true","6164479","66.013336"
"20","locogp.SortHeap","WEAKMUTATION","1","43","1.5","24281","28","29","27","61","29","0","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:92 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:273:274 |","true","true","19640279","5.8605704"
"21","locogp.SortHeap","WEAKMUTATION","2","18","10.0","26332","60","86","82","97","86","75","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:273 |","true","true","13740567","39.583603"
"22","locogp.SortHeap","WEAKMUTATION","1","18","10.0","26332","60","81","79","94","81","74","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:267 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:273:274 |","true","true","12410011","34.579872"
"23","locogp.SortHeap","WEAKMUTATION","1","18","10.0","26332","60","81","79","94","81","48","|","false","true","0","0.0"
"24","locogp.SortHeap","WEAKMUTATION","1","18","10.0","26332","60","81","79","94","81","68","|","false","true","0","0.0"
"25","locogp.SortHeap","CBRANCH","3","22","0.0","14409","97","100","100","98","100","38","|","false","true","0","0.0"
"26","locogp.SortHeap","CBRANCH","2","22","0.0","14409","97","95","97","94","95","28","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:42 |","true","true","12215981","30.191708"
"27","locogp.SortHeap","CBRANCH","1","22","0.0","14409","97","5","3","0","5","57","|","false","true","0","0.0"
"28","locogp.SortHeap","CBRANCH","1","22","0.0","14409","97","5","3","0","5","98","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:98 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:295:295 |","true","true","17270673","39.133087"
"29","locogp.SortHeap","CBRANCH","4","29","0.0","15297","61","100","100","91","100","0","|","false","true","0","0.0"
"30","locogp.SortHeap","CBRANCH","3","29","0.0","15297","61","62","64","83","62","60","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortHeap.java:296 -> ../examples/locoGP/src/main/java/locogp/SortHeap.java:280:280 |","true","true","17938945","31.437075"
"31","locogp.SortHeap","CBRANCH","2","29","0.0","15297","61","57","61","83","57","75","|","false","true","0","0.0"
"32","locogp.SortHeap","CBRANCH","1","29","0.0","15297","61","43","55","66","43","74","|","false","true","0","0.0"
"33","locogp.SortHeap","MANUAL","","0","0","0",,"95","97","98","95",,"|","false","true","0","0.0"
