"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"23","locogp.SortSelection2","WEAKMUTATION","1","14","1.0","5618","0","86","91","96","86","74","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:48 -> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:47:47 |","true","true","124747126","39.365417"
"24","locogp.SortSelection2","WEAKMUTATION","1","14","1.0","5618","0","86","91","96","86","48","|","false","true","0","0.0"
"25","locogp.SortSelection2","CBRANCH","3","17","0.0","3018","68","100","100","88","100","97","|","false","true","0","0.0"
"26","locogp.SortSelection2","CBRANCH","2","17","0.0","3018","68","57","64","63","57","38","|","false","true","0","0.0"
"27","locogp.SortSelection2","CBRANCH","1","17","0.0","3018","68","14","9","0","14","28","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:84 |","true","true","61962127","71.08643"
"28","locogp.SortSelection2","CBRANCH","1","17","0.0","3018","68","14","9","0","14","57","|","false","true","0","0.0"
"29","locogp.SortSelection2","CBRANCH","3","18","0.0","3979","98","100","100","88","100","61","|","false","true","0","0.0"
"30","locogp.SortSelection2","CBRANCH","2","18","0.0","3979","98","86","100","80","86","0","|","false","true","0","0.0"
"31","locogp.SortSelection2","CBRANCH","1","18","0.0","3979","98","71","91","80","71","60","|","false","true","0","0.0"
"32","locogp.SortSelection2","CBRANCH","1","18","0.0","3979","98","71","91","80","71","75","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:90 -> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:54 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:31 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:19 -> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:47:48 |","true","false","70057059","62.681496"
"33","locogp.SortSelection2","MANUAL","","0","0","0",,"86","91","96","86",,"| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortSelection2.java:99 <-> ../examples/locoGP/src/main/java/locogp/SortSelection2.java:99 |","true","true","69814305","-4616.203"
