"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"1","locogp.SortQuick","BRANCH","4","17","0.5","5765","78","93","100","85","86","50","|","false","true","0","0.0"
"2","locogp.SortQuick","BRANCH","3","17","0.5","5765","78","71","81","61","64","17","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 |","true","true","637793","55.45096"
"3","locogp.SortQuick","BRANCH","2","17","0.5","5765","78","64","76","57","57","76","|","false","true","0","0.0"
"4","locogp.SortQuick","BRANCH","1","17","0.5","5765","78","7","5","0","7","1","|","false","true","0","0.0"
"5","locogp.SortQuick","BRANCH","3","9","1.0","5198","85","86","100","83","79","14","|","false","true","0","0.0"
"6","locogp.SortQuick","BRANCH","2","9","1.0","5198","85","21","19","6","14","15","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:71 -> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","1083994","45.019897"
"7","locogp.SortQuick","BRANCH","1","9","1.0","5198","85","14","14","6","7","41","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 |","true","true","1077095","58.753498"
"8","locogp.SortQuick","BRANCH","1","9","1.0","5198","85","14","14","6","7","7","|","false","true","0","0.0"
"9","locogp.SortQuick","LINE","3","10","0.5","5555","36","86","100","79","79","79","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","1087006","61.193245"
"10","locogp.SortQuick","LINE","2","10","0.5","5555","36","79","95","79","71","76","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 -> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","53455096","69.80901"
"11","locogp.SortQuick","LINE","1","10","0.5","5555","36","14","14","6","7","1","|","false","true","0","0.0"
"12","locogp.SortQuick","LINE","1","10","0.5","5555","36","14","14","6","7","85","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:177 -> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 |","true","true","1303155","99.459114"
"13","locogp.SortQuick","LINE","3","11","0.5","5195","14","86","100","87","79","15","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 |","true","true","67939465","66.4876"
"14","locogp.SortQuick","LINE","2","11","0.5","5195","14","79","95","87","71","41","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","1462639","99.45183"
"15","locogp.SortQuick","LINE","1","11","0.5","5195","14","71","90","83","64","7","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","130694904","33.866528"
"16","locogp.SortQuick","LINE","1","11","0.5","5195","14","71","90","83","64","36","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 |","true","true","64277765","65.67912"
"17","locogp.SortQuick","WEAKMUTATION","3","27","2.0","6668","79","93","95","97","64","76","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","124987148","33.945614"
"18","locogp.SortQuick","WEAKMUTATION","2","27","2.0","6668","79","79","95","90","57","1","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","64713662","66.208916"
"19","locogp.SortQuick","WEAKMUTATION","1","27","2.0","6668","79","71","90","86","50","85","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:55 -> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18:18 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","63373458","48.446712"
"20","locogp.SortQuick","WEAKMUTATION","1","27","2.0","6668","79","71","90","86","50","14","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:183 -> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortQuick.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortQuick.java:18 |","true","true","127564754","36.984665"
"21","locogp.SortQuick","WEAKMUTATION","4","29","2.5","6885","15","93","95","97","79","41","|","false","true","0","0.0"
