"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"1","locogp.SortSelection","BRANCH","2","9","0.0","3497","85","100","100","89","100","14","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:117 <-> ../examples/locoGP/src/main/java/locogp/SortSelection.java:105 |","true","false","2214726","-120.090485"
"2","locogp.SortSelection","BRANCH","1","9","0.0","3497","85","14","8","0","14","15","|","false","true","0","0.0"
"3","locogp.SortSelection","BRANCH","1","9","0.0","3497","85","14","8","0","14","41","|","false","true","0","0.0"
"4","locogp.SortSelection","BRANCH","1","9","0.0","3497","85","14","8","0","14","7","|","false","true","0","0.0"
"5","locogp.SortSelection","BRANCH","2","7","0.0","2449","36","100","100","89","100","79","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:35 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:35 |","true","true","3758970","36.507988"
"6","locogp.SortSelection","BRANCH","1","7","0.0","2449","36","86","92","89","86","76","|","false","true","0","0.0"
"7","locogp.SortSelection","BRANCH","1","7","0.0","2449","36","86","92","89","86","1","|","false","true","0","0.0"
"8","locogp.SortSelection","BRANCH","1","7","0.0","2449","36","86","92","89","86","85","|","false","true","0","0.0"
"9","locogp.SortSelection","LINE","2","7","0.0","2819","14","100","100","80","100","15","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:95 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:69:70 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:19 |","true","false","809309","70.31282"
"10","locogp.SortSelection","LINE","1","7","0.0","2819","14","86","92","80","86","41","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:69 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:69:69 |","true","true","54248799","43.36273"
"11","locogp.SortSelection","LINE","1","7","0.0","2819","14","86","92","80","86","7","|","false","true","0","0.0"
"12","locogp.SortSelection","LINE","1","7","0.0","2819","14","86","92","80","86","36","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:35 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:79 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:79:80 |","true","true","60140576","79.588295"
"13","locogp.SortSelection","LINE","2","7","0.0","2666","79","100","100","80","100","76","|","false","true","0","0.0"
"14","locogp.SortSelection","LINE","1","7","0.0","2666","79","86","92","80","86","1","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:117 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:70 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:35:117 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:19 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:45 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:69 |","true","false","1035606","99.443794"
"15","locogp.SortSelection","LINE","1","7","0.0","2666","79","86","92","80","86","85","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:70 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:69:69 |","true","true","122225113","58.46739"
"16","locogp.SortSelection","LINE","1","7","0.0","2666","79","86","92","80","86","14","|","false","true","0","0.0"
"17","locogp.SortSelection","WEAKMUTATION","4","20","1.0","6159","15","86","92","98","86","41","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:19 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:18:18 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:19 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:18 |","true","true","112100309","52.513306"
"18","locogp.SortSelection","WEAKMUTATION","3","20","1.0","6159","15","86","92","97","86","7","|","false","true","0","0.0"
"19","locogp.SortSelection","WEAKMUTATION","2","20","1.0","6159","15","71","92","96","71","36","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:69 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:69:70 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:19 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:18:19 |","true","true","54833688","67.836876"
"20","locogp.SortSelection","WEAKMUTATION","1","20","1.0","6159","15","14","17","10","14","79","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:69 |","true","true","112963101","1.5779415"
"21","locogp.SortSelection","WEAKMUTATION","3","17","1.0","5467","76","86","92","98","86","1","|","false","true","0","0.0"
"22","locogp.SortSelection","WEAKMUTATION","2","17","1.0","5467","76","86","92","97","86","85","|","false","true","0","0.0"
"23","locogp.SortSelection","WEAKMUTATION","1","17","1.0","5467","76","86","92","89","86","14","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortSelection.java:19 |","true","true","1477575","99.23907"
"24","locogp.SortSelection","WEAKMUTATION","1","17","1.0","5467","76","86","92","89","86","15","|","false","true","0","0.0"
"25","locogp.SortSelection","CBRANCH","2","6","0.0","2985","41","100","100","89","100","7","|","false","true","0","0.0"
"26","locogp.SortSelection","CBRANCH","1","6","0.0","2985","41","14","8","0","14","36","|","false","true","0","0.0"
"27","locogp.SortSelection","CBRANCH","1","6","0.0","2985","41","14","8","0","14","79","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:70 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:79:86 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:69 |","true","true","1311740","98.97491"
"28","locogp.SortSelection","CBRANCH","1","6","0.0","2985","41","14","8","0","14","76","|","false","true","0","0.0"
"29","locogp.SortSelection","CBRANCH","2","11","0.0","2963","1","100","100","89","100","85","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:86 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:79 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:79:86 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:86 |","true","false","1940726","98.990486"
"30","locogp.SortSelection","CBRANCH","1","11","0.0","2963","1","86","92","89","86","14","|","false","true","0","0.0"
