"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"1","locogp.SortSelection","BRANCH","2","10","0.0","3025","78","100","100","89","100","50","|","false","true","0","0.0"
"2","locogp.SortSelection","BRANCH","1","10","0.0","3025","78","14","8","0","14","17","|","false","true","0","0.0"
"3","locogp.SortSelection","BRANCH","1","10","0.0","3025","78","14","8","0","14","76","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:80 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:86 |","true","false","1395945","-68.234726"
"4","locogp.SortSelection","BRANCH","1","10","0.0","3025","78","14","8","0","14","1","|","false","true","0","0.0"
"5","locogp.SortSelection","BRANCH","2","9","0.0","3495","85","100","100","89","100","14","|","false","true","0","0.0"
"6","locogp.SortSelection","BRANCH","1","9","0.0","3495","85","14","8","0","14","15","|","false","true","0","0.0"
"7","locogp.SortSelection","BRANCH","1","9","0.0","3495","85","14","8","0","14","41","|","false","true","0","0.0"
"8","locogp.SortSelection","BRANCH","1","9","0.0","3495","85","14","8","0","14","7","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:70 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:69 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:79:86 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:105 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:69:70 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:105 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:105 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:105 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:79:79 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:36 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:86 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:86 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:80 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:36 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:117 |","true","false","951834","32.672085"
"9","locogp.SortSelection","LINE","2","10","0.0","3262","36","100","100","89","100","79","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:70 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:18 |","true","true","5385408","7.242779"
"10","locogp.SortSelection","LINE","1","10","0.0","3262","36","86","92","89","86","76","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:86 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:69:69 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:79 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:69:70 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:105 <-> ../examples/locoGP/src/main/java/locogp/SortSelection.java:117 |","true","false","56879020","-7866.362"
"11","locogp.SortSelection","LINE","1","10","0.0","3262","36","86","92","89","86","1","|","false","true","0","0.0"
"12","locogp.SortSelection","LINE","1","10","0.0","3262","36","86","92","89","86","85","|","false","true","0","0.0"
"13","locogp.SortSelection","LINE","2","7","0.0","2787","14","100","100","80","100","15","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:95 <-> ../examples/locoGP/src/main/java/locogp/SortSelection.java:54 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:105 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:79:79 |","true","true","61894935","82.86232"
"14","locogp.SortSelection","LINE","1","7","0.0","2787","14","86","92","80","86","41","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:69 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:69:69 |","true","true","123131187","59.071014"
"15","locogp.SortSelection","LINE","1","7","0.0","2787","14","86","92","80","86","7","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:117 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:19 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:117 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:86 |","true","false","119161525","19.014566"
"16","locogp.SortSelection","LINE","1","7","0.0","2787","14","86","92","80","86","36","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortSelection.java:36 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:95 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:86 |","true","false","1742839","99.247406"
"17","locogp.SortSelection","WEAKMUTATION","2","16","1.0","5709","79","86","92","98","86","76","|","false","true","0","0.0"
"18","locogp.SortSelection","WEAKMUTATION","1","16","1.0","5709","79","86","92","97","86","1","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:19 |","true","false","111350519","35.502228"
"19","locogp.SortSelection","WEAKMUTATION","1","16","1.0","5709","79","86","92","97","86","85","|","false","true","0","0.0"
"20","locogp.SortSelection","WEAKMUTATION","1","16","1.0","5709","79","86","92","97","86","14","|","false","true","0","0.0"
"21","locogp.SortSelection","WEAKMUTATION","4","20","1.0","6228","15","86","92","98","86","41","|","false","true","0","0.0"
"22","locogp.SortSelection","WEAKMUTATION","3","20","1.0","6228","15","86","92","97","86","7","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:70 <-> ../examples/locoGP/src/main/java/locogp/SortSelection.java:69 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:19 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:69 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:35:117 |","true","false","115955228","32.25637"
"23","locogp.SortSelection","WEAKMUTATION","2","20","1.0","6228","15","71","92","96","71","36","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:70 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:79:86 |","true","true","60570959","48.786674"
"24","locogp.SortSelection","WEAKMUTATION","1","20","1.0","6228","15","14","17","10","14","79","|","false","true","0","0.0"
"25","locogp.SortSelection","CBRANCH","2","7","0.0","3130","76","100","100","89","100","1","|","false","true","0","0.0"
"26","locogp.SortSelection","CBRANCH","1","7","0.0","3130","76","86","92","89","86","85","|","false","true","0","0.0"
"27","locogp.SortSelection","CBRANCH","1","7","0.0","3130","76","86","92","89","86","14","|","false","true","0","0.0"
"28","locogp.SortSelection","CBRANCH","1","7","0.0","3130","76","86","92","89","86","15","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:19 |","true","false","60915710","50.930214"
"29","locogp.SortSelection","CBRANCH","2","6","0.0","3024","41","100","100","89","100","7","|","false","true","0","0.0"
"30","locogp.SortSelection","CBRANCH","1","6","0.0","3024","41","14","8","0","14","36","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:126 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:69:70 |","true","false","59339658","12.391332"
"31","locogp.SortSelection","CBRANCH","1","6","0.0","3024","41","14","8","0","14","79","|","false","true","0","0.0"
"32","locogp.SortSelection","CBRANCH","1","6","0.0","3024","41","14","8","0","14","76","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortSelection.java:79 -> ../examples/locoGP/src/main/java/locogp/SortSelection.java:79 |","true","true","1442219","99.22396"
"33","locogp.SortSelection","MANUAL","","0","0","0",,"86","92","97","86",,"|","false","true","0","0.0"
