"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"1","locogp.SortBubbleDouble","BRANCH","3","15","0.5","4572","38","92","79","76","92","28","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:132 |","true","true","908489","43.58001"
"2","locogp.SortBubbleDouble","BRANCH","2","15","0.5","4572","38","85","57","52","85","57","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:33 -> ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:18:18 |","true","true","2264502","21.301847"
"3","locogp.SortBubbleDouble","BRANCH","1","15","0.5","4572","38","77","50","52","77","98","|","false","true","0","0.0"
"4","locogp.SortBubbleDouble","BRANCH","1","15","0.5","4572","38","77","50","52","77","61","|","false","true","0","0.0"
"5","locogp.SortBubbleDouble","BRANCH","2","10","0.5","4577","0","85","57","52","85","60","|","false","true","0","0.0"
"6","locogp.SortBubbleDouble","BRANCH","1","10","0.5","4577","0","8","7","0","8","75","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:51 -> ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:50:51 |","true","true","1211974","97.023544"
"7","locogp.SortBubbleDouble","BRANCH","1","10","0.5","4577","0","8","7","0","8","74","|","false","true","0","0.0"
"8","locogp.SortBubbleDouble","BRANCH","1","10","0.5","4577","0","8","7","0","8","48","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:50 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:50 |","true","true","1165801","58.34921"
"9","locogp.SortBubbleDouble","LINE","3","13","1.25","5210","68","92","79","76","92","97","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:51 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:147 |","true","true","1293831","25.600332"
"10","locogp.SortBubbleDouble","LINE","2","13","1.25","5210","68","31","50","48","31","38","| gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:51 -> ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:132:132 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:133 |","true","true","82263346","52.14538"
"11","locogp.SortBubbleDouble","LINE","1","13","1.25","5210","68","8","7","0","8","28","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:147 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:51 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleDouble.java:65 |","true","true","113112269","39.371956"
