"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","gin_seed","patch","validpatch","success","avgtime","speedup"
"1","locogp.SortMerge","BRANCH","2","11","0.0","2316","10","100","97","96","11","13","|","false","true","0","0.0"
"2","locogp.SortMerge","BRANCH","1","11","0.0","2316","10","94","94","96","6","92","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortMerge.java:27 <-> ../examples/locoGP/src/main/java/locogp/SortMerge.java:18 |","true","true","2974925","-210.9706"
"3","locogp.SortMerge","BRANCH","1","11","0.0","2316","10","94","94","96","6","93","|","false","true","0","0.0"
"4","locogp.SortMerge","BRANCH","1","11","0.0","2316","10","94","94","96","6","18","|","false","true","0","0.0"
"5","locogp.SortMerge","BRANCH","3","12","0.0","2482","0","100","100","94","17","60","|","false","true","0","0.0"
"6","locogp.SortMerge","BRANCH","2","12","0.0","2482","0","17","15","3","11","75","|","false","true","0","0.0"
"7","locogp.SortMerge","BRANCH","1","12","0.0","2482","0","6","3","0","6","74","|","false","true","0","0.0"
"8","locogp.SortMerge","BRANCH","1","12","0.0","2482","0","6","3","0","6","48","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortMerge.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortMerge.java:18 |","true","true","607626","87.80775"
"9","locogp.SortMerge","LINE","3","12","0.0","2414","68","100","100","93","11","97","|","false","true","0","0.0"
"10","locogp.SortMerge","LINE","2","12","0.0","2414","68","100","97","93","11","38","|","false","true","0","0.0"
"11","locogp.SortMerge","LINE","1","12","0.0","2414","68","94","94","93","6","28","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortMerge.java:27 <-> ../examples/locoGP/src/main/java/locogp/SortMerge.java:27 |","true","true","107736454","5.3669853"
"12","locogp.SortMerge","LINE","1","12","0.0","2414","68","94","94","93","6","57","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortMerge.java:27 <-> ../examples/locoGP/src/main/java/locogp/SortMerge.java:18 |","true","true","172399723","1.7478085"
"13","locogp.SortMerge","LINE","3","6","0.0","2526","98","17","24","11","11","61","| gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortMerge.java:53 -> ../examples/locoGP/src/main/java/locogp/SortMerge.java:18 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortMerge.java:390 -> ../examples/locoGP/src/main/java/locogp/SortMerge.java:27 |","true","true","66987999","65.11654"
