"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","sampled","gin_seed","patch","validpatch","success","avgtime","speedup"
"11","locogp.SortHeap","BRANCH","2","11","0.0","12082","99","100","100","False","65","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:129 |","true","false","3268439","81.48944"
"12","locogp.SortHeap","BRANCH","2","11","0.0","12082","99","100","100","False","93","|","false","true","0","0.0"
"13","locogp.SortHeap","BRANCH","2","11","0.0","12082","99","100","100","False","8","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:92 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:18 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:75 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 |","true","false","5451000","74.75529"
"14","locogp.SortHeap","BRANCH","2","11","0.0","12082","99","100","100","False","84","|","false","true","0","0.0"
"15","locogp.SortHeap","BRANCH","2","11","0.0","12082","99","100","100","False","90","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:74 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:24 |","true","false","4395420","62.858097"
"16","locogp.SortHeap","BRANCH","2","11","0.0","12082","99","100","100","False","42","|","false","true","0","0.0"
"17","locogp.SortHeap","BRANCH","2","11","0.0","12082","99","100","100","False","16","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:85 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:75 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:256:356 |","true","false","14022230","-73.638306"
"18","locogp.SortHeap","BRANCH","2","11","0.0","12082","99","100","100","False","15","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:296 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:121 |","true","false","4182950","79.58472"
"19","locogp.SortHeap","BRANCH","2","11","0.0","12082","99","100","100","False","62","|","false","true","0","0.0"
"20","locogp.SortHeap","BRANCH","2","11","0.0","12082","99","100","100","False","64","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:75 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302:302 |","true","true","9772710","58.827477"
"21","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","32","|","false","true","0","0.0"
"22","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","56","|","false","true","0","0.0"
"23","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","84","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:296 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295:295 |","true","true","8944989","45.227512"
"24","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","70","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:75 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172 |","true","true","18698560","-9.177843"
"25","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","23","|","false","true","0","0.0"
"26","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","49","|","false","true","0","0.0"
"27","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","29","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:98 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:98:99 |","true","true","8392639","68.1552"
"28","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","79","|","false","true","0","0.0"
"29","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","16","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:354 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:274 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:92 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:129 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:142 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172:173 |","true","false","4938150","57.051533"
"30","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","40","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:303 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:345 |","true","false","3426260","70.48937"
"31","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","71","|","false","true","0","0.0"
"32","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","99","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:85 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:114 |","true","false","8226839","69.98451"
"33","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","99","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:98 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295:295 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:75 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:280:280 |","true","true","4453079","71.26484"
"34","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","65","|","false","true","0","0.0"
"35","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","14","|","false","true","0","0.0"
"36","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","50","|","false","true","0","0.0"
"37","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","42","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:257 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302:302 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:324 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:113:113 |","true","true","7156699","61.487736"
"38","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","84","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:323 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141:163 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:296 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141:151 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:281 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:333 |","true","false","5154250","49.456688"
"39","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","64","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:355 |","true","true","5515010","44.187347"
"40","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","72","|","false","true","0","0.0"
"41","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","30","|","false","true","0","0.0"
"42","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","52","|","false","true","0","0.0"
"43","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","57","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:74 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:142 |","true","true","16824110","9.373263"
"44","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","58","|","false","true","0","0.0"
"45","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","71","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 |","true","false","28419299","-18.92333"
"46","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","96","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:129 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:323 |","true","true","38866470","9.797063"
"47","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","10","|","false","true","0","0.0"
"48","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","94","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:280 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 |","true","false","21250140","62.318264"
"49","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","24","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:333 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141:163 |","true","false","32200510","-52.758778"
"50","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","67","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141 |","true","true","3202219","54.898952"
"51","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","9","|","false","true","0","0.0"
"52","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","69","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:201 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:256:356 |","true","true","4162220","65.98849"
"53","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","20","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:180 |","true","false","6875780","33.46873"
"54","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","67","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:91 |","true","true","8832290","33.714058"
"55","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","47","|","false","true","0","0.0"
"56","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","42","|","false","true","0","0.0"
"57","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","9","|","false","true","0","0.0"
"58","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","83","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:345 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302:303 |","true","false","4170821","70.462524"
"59","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","43","|","false","true","0","0.0"
"60","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","45","|","false","true","0","0.0"
"61","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","12","|","false","true","0","0.0"
"62","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","46","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:120 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:129 |","true","false","15179340","-30.663776"
"63","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","48","|","false","true","0","0.0"
"64","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","77","|","false","true","0","0.0"
"65","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","39","|","false","true","0","0.0"
"66","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","13","|","false","true","0","0.0"
"67","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","16","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:324 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141:142 |","true","true","5243369","74.0119"
"68","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","3","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:345 |","true","false","3484219","78.9806"
"69","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","31","|","false","true","0","0.0"
"70","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","40","|","false","true","0","0.0"
"71","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","8","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:92 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:18 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:74 |","true","true","3902899","61.1799"
"72","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","34","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:324 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:163 |","true","false","10820240","2.9941854"
"73","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:151 |","true","false","6190690","54.366676"
"74","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","60","|","false","true","0","0.0"
"75","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","85","|","false","true","0","0.0"
"76","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","51","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:113 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:273 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:362 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:91:92 |","true","false","5165260","97.49478"
"77","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","47","|","false","true","0","0.0"
"78","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","77","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141:163 |","true","false","4335210","78.51678"
"79","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","52","|","false","true","0","0.0"
"80","locogp.SortHeap","BRANCH","1","11","0.0","12082","99","95","97","True","91","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:267 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:113 |","true","false","8466689","34.504543"
"81","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","8","|","false","true","0","0.0"
"82","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","72","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:256:311 |","true","false","8467929","58.20641"
"83","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","40","|","false","true","0","0.0"
"84","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","67","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:163 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302:303 |","true","false","5444570","50.445564"
"85","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","89","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:24 |","true","false","6565309","43.557816"
"86","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","50","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:142 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:98:98 |","true","true","4446639","97.89602"
"87","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","6","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:248 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:280:281 |","true","true","4164320","62.56915"
"88","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","19","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:356 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:129 |","true","false","168243179","24.5096"
"89","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","47","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:201 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:248 |","true","false","168360639","-1.3198004"
"90","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","68","|","false","true","0","0.0"
"91","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","94","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:91 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:120:121 |","true","false","166900361","-3268.5059"
"92","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","86","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:195 |","true","true","342075190","-38.182415"
"93","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","34","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:151 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141:142 |","true","true","176449720","7.9661527"
"94","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","14","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:66 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:323:323 |","true","false","370363760","-83.840805"
"95","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","14","|","false","true","0","0.0"
"96","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","16","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:354 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:274 |","true","false","182254320","51.298164"
"97","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","67","|","false","true","0","0.0"
"98","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","99","|","false","true","0","0.0"
"99","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","30","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:354 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:163 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:354:354 |","true","true","368723100","5.2948666"
"100","locogp.SortHeap","LINE","5","29","3.25","19744","22","86","91","False","31","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:120 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:129 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 |","true","false","382057300","3.1215365"
"101","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","50","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:281 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:114 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:274 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:273:274 |","true","true","191873310","53.28024"
"102","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","98","|","false","true","0","0.0"
"103","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","30","|","false","true","0","0.0"
"104","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","37","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:114 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:256:267 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:273 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:74:129 |","true","false","192235069","59.810287"
"105","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","46","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:180 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:180 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:273:273 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:333 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:129 |","true","false","371252720","-54.188507"
"106","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","99","|","false","true","0","0.0"
"107","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","33","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:24 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:195 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:324 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302:302 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:274 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:74 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:281 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:180 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:66 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:281 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 |","true","false","4343651","98.03814"
"108","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","85","|","false","true","0","0.0"
"109","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","48","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:121 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:173 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:151 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:163 |","true","false","369414820","29.97443"
"110","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","93","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:163 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:173 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:163 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:113 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:98 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:113:113 |","true","false","372785939","-3.2096903"
"111","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","8","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:281 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295 |","true","false","266776030","-45.02624"
"112","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","35","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:195 |","true","true","183276219","16.824242"
"113","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","40","|","false","true","0","0.0"
"114","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","72","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:273:274 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:129 |","true","false","363982059","-52.76438"
"115","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","71","|","false","true","0","0.0"
"116","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","92","|","false","true","0","0.0"
"117","locogp.SortHeap","LINE","4","29","3.25","19744","22","81","88","True","60","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:221 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:280:280 |","true","false","182328738","50.653214"
