"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","sampled","gin_seed","patch","validpatch","success","avgtime","speedup","intermediate"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","false","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","false","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","false","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","false","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","true","true","-","-","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","-","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","false","true","0","0.0","false"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","true","false","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","true","false","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","true","false","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","true","false","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","true","true","-","--","true"
"1","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","25","|","false","true","0","0.0","false"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","false","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50:51 |","true","false","-","-","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50:51 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50:51 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","true","-","-","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","false","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","false","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","false","-","-","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","false","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","false","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","false","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","false","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","false","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","false","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","false","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","true","-","-","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","|","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","13863400","-68.54378","false"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","false","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","--","true"
"2","locogp.SortBubble","BRANCH","3","14","0.0","11940","56","100","False","10","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","13863400","-68.54378","false"
"3","locogp.SortBubble","BRANCH","2","14","0.0","11940","56","86","True","66","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","true","-","-","true"
"3","locogp.SortBubble","BRANCH","2","14","0.0","11940","56","86","True","66","|","true","true","-","-","true"
"3","locogp.SortBubble","BRANCH","2","14","0.0","11940","56","86","True","66","|","true","true","-","--","true"
"3","locogp.SortBubble","BRANCH","2","14","0.0","11940","56","86","True","66","|","true","false","-","--","true"
"3","locogp.SortBubble","BRANCH","2","14","0.0","11940","56","86","True","66","|","true","true","-","--","true"
"3","locogp.SortBubble","BRANCH","2","14","0.0","11940","56","86","True","66","|","true","true","-","--","true"
"3","locogp.SortBubble","BRANCH","2","14","0.0","11940","56","86","True","66","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65:76 |","true","true","-","-","true"
"3","locogp.SortBubble","BRANCH","2","14","0.0","11940","56","86","True","66","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65:76 |","true","true","-","--","true"
"3","locogp.SortBubble","BRANCH","2","14","0.0","11940","56","86","True","66","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65:76 |","true","true","-","--","true"
"3","locogp.SortBubble","BRANCH","2","14","0.0","11940","56","86","True","66","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65:76 |","true","true","-","--","true"
"3","locogp.SortBubble","BRANCH","2","14","0.0","11940","56","86","True","66","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65:76 |","true","true","-","--","true"
"3","locogp.SortBubble","BRANCH","2","14","0.0","11940","56","86","True","66","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65:76 |","true","true","-","--","true"
"3","locogp.SortBubble","BRANCH","2","14","0.0","11940","56","86","True","66","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65:76 |","true","true","-","--","true"
