"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","sampled","gin_seed","patch","validpatch","success","avgtime","speedup","intermediate"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","false","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","false","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","false","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","false","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","false","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","false","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","false","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","false","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","false","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","false","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","false","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","true","true","-","--","true"
"5","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","66","|","false","true","0","0.0","false"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","false","true","0","0.0","false"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","false","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","true","true","-","--","true"
"6","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","34","|","false","true","0","0.0","false"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","false","true","0","0.0","false"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","false","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","true","true","-","--","true"
"7","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","7","|","false","true","0","0.0","false"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","false","true","0","0.0","false"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","false","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","true","true","-","--","true"
"8","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","70","|","false","true","0","0.0","false"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","false","true","0","0.0","false"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","true","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","true","false","-","--","true"
"9","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","56","|","false","true","0","0.0","false"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","false","true","0","0.0","false"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","false","-","--","true"
"10","locogp.SortCocktail","BRANCH","3","19","0.0","18689","5","100","100","100","100","False","53","|","true","true","-","--","true"
