"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","sampled","gin_seed","patch","validpatch","success","avgtime","speedup"
"19","locogp.SortHeap","BRANCH","4","28","0.0","22077","95","100","100","False","26","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:256 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:75 |","true","false","7536520","58.917652"
"20","locogp.SortHeap","BRANCH","4","28","0.0","22077","95","100","100","False","47","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:142 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:18 |","true","true","5509350","63.89887"
"21","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","27","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:280:281 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:85 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:91 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 |","true","false","13411450","89.00371"
"22","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","14","|","false","true","0","0.0"
"23","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","38","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:323 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:98 |","true","true","5966010","67.26471"
"24","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","34","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:42 |","true","true","9067390","34.25602"
"25","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","11","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:195 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:303 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:333 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 |","true","false","6702820","58.742535"
"26","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","1","|","false","true","0","0.0"
"27","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","10","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:281 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:273:274 |","true","false","41148680","-162.9648"
"28","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","73","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:356 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:42 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:173 |","true","false","3752080","60.51236"
"29","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","31","|","false","true","0","0.0"
"30","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","73","|","false","true","0","0.0"
"31","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","31","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:296 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:355 |","true","false","10315240","47.786324"
"32","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","22","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:274 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:356 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:151 |","true","false","5528370","47.069332"
"33","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","23","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:173 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141 |","true","false","3959830","53.209263"
"34","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","69","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:74 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:173 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:120 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:354:354 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:99 |","true","false","5668250","39.946262"
"35","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","71","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:210 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:120 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:280 |","true","false","4901270","56.492977"
"36","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","57","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:180 |","true","false","4584560","58.787067"
"37","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","37","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:113:113 |","true","true","6071120","36.140327"
"38","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","54","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:24 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:303 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:120:120 |","true","false","5018860","69.10167"
"39","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","1","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:24 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:114 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:142 |","true","false","7986230","36.911037"
"40","locogp.SortHeap","BRANCH","3","28","0.0","22077","95","57","64","True","71","|","false","true","0","0.0"
"41","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","7","|","false","true","0","0.0"
"42","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","27","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:121 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:280:280 |","true","true","5643390","65.03278"
"43","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","56","|","false","true","0","0.0"
"44","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","29","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:210 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:74 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:173 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:98 |","true","false","6519930","26.70563"
"45","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","35","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:99 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295 |","true","true","3785210","71.09565"
"46","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","79","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:281 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:303 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141 |","true","false","9661410","65.6024"
"47","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","82","|","false","true","0","0.0"
"48","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","58","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:229 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:229 |","true","true","5356640","53.207188"
"49","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","50","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:66 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:120:121 |","true","true","4207600","65.148964"
"50","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","21","|","false","true","0","0.0"
"51","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","5","|","false","true","0","0.0"
"52","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","89","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:24 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:120 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:273:274 |","true","false","4739530","65.20233"
"53","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","11","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:195 |","true","true","5635820","70.8859"
"54","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","41","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:273 |","true","true","7776210","46.84481"
"55","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","76","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 |","true","false","4917210","63.82205"
"56","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","50","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:248 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172:172 |","true","true","5323320","59.746105"
"57","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","81","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172 |","true","true","30922240","-21.807184"
"58","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","84","|","false","true","0","0.0"
"59","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","9","|","false","true","0","0.0"
"60","locogp.SortHeap","BRANCH","2","28","0.0","22077","95","48","58","True","68","|","false","true","0","0.0"
"61","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","43","|","false","true","0","0.0"
"62","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","76","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:174 |","true","false","5011510","96.90125"
"63","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","12","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:85 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:98 |","true","true","3685730","52.643597"
"64","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","78","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:66 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:18 |","true","true","6466030","53.238773"
"65","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","90","|","false","true","0","0.0"
"66","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","12","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:180 |","true","false","11240800","2.781009"
"67","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","79","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:98 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:280 |","true","true","6526410","58.32614"
"68","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","55","|","false","true","0","0.0"
"69","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","28","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:98 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:345 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:229 |","true","false","4331790","72.7137"
"70","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","1","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:257 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:273:274 |","true","true","6874000","24.634466"
"71","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","91","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:91 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:151 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:99 |","true","false","26780140","29.883448"
"72","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","7","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:113 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:172:172 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:324 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:256:311 |","true","true","25414980","-4.263376"
"73","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","96","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:333 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:333 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:91 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:333 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:267 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:92 |","true","false","24781890","53.209877"
"74","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","4","|","false","true","0","0.0"
"75","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","95","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 |","true","false","27317800","12.629758"
"76","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","82","|","false","true","0","0.0"
"77","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","61","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:180 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:120 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:180 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:362 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:195:201 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:302 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:256 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:99 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:120 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:354 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:141:141 |","true","false","46108380","-24.016468"
"78","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","45","|","false","true","0","0.0"
"79","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","71","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:333 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:24 |","true","false","23683540","4.6838393"
"80","locogp.SortHeap","BRANCH","1","28","0.0","22077","95","43","55","True","61","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:114 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:281 |","true","false","4850020","42.704617"
"81","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","35","|","false","true","0","0.0"
"82","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","71","|","false","true","0","0.0"
"83","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","1","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:345 |","true","false","4987500","59.33206"
"84","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","6","|","false","true","0","0.0"
"85","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","74","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:311 |","true","true","6271640","57.676155"
"86","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","31","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:273 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:273:274 |","true","true","6247280","70.05273"
"87","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","44","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:296 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:92 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:74:85 |","true","false","3135780","98.51832"
"88","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","40","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:323 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:129 |","true","false","2988300","99.38672"
"89","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","53","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:98 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:113 |","true","false","182495560","17.295273"
"90","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","87","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:42 |","true","true","169695580","4.1205015"
"91","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","11","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:303 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:333 |","true","false","421403570","-95.41189"
"92","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","15","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:201 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:120:121 |","true","true","174453720","51.695145"
"93","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","34","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:362 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:42:66 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:121 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:295:295 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:248 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:296 |","true","false","182034360","51.720695"
"94","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","86","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:296 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:99 |","true","false","245625870","48.207287"
"95","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","57","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:323 |","true","true","378287830","4.24559"
"96","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","96","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:303 <-> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:121 |","true","true","361968290","12.996237"
"97","locogp.SortHeap","LINE","4","20","0.0","15488","40","86","85","False","75","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortHeap.java:210 -> ..\examples\locoGP\src\main\java\locogp\SortHeap.java:42:66 |","true","false","821303210","-101.27871"
