"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","sampled","gin_seed","patch","validpatch","success","avgtime","speedup","intermediate"
"2","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","7","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:101 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33:33 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","false","39828190","-200.0098","false"
"3","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","74","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 |","true","true","-","-","true"
"3","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","74","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","-","true"
"3","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","74","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50:50 |","true","true","-","-","true"
"3","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","74","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50:50 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 |","true","true","-","-","true"
"3","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","74","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 |","true","true","23207560","2.1253812","false"
"4","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","20","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","false","-","-","true"
"4","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","20","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","false","-","-","true"
"4","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","20","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 |","true","false","-","-","true"
"4","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","20","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","false","38090079","-19.949186","false"
"5","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","17","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65:65 |","true","false","-","-","true"
"5","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","17","|","true","true","-","-","true"
"5","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","17","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 |","true","false","-","-","true"
"5","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","17","|","true","true","-","-","true"
"5","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","17","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33:33 |","true","true","-","-","true"
"5","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","17","|","true","true","-","-","true"
"5","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","17","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:101 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","false","-","-","true"
"5","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","17","|","false","true","0","0.0","false"
"6","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","25","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 |","true","true","-","-","true"
"6","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","25","|","true","true","-","-","true"
"6","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","25","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","-","true"
"6","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","25","|","false","true","0","0.0","false"
"7","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","86","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","32795900","-5.2271414","false"
"8","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","34","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:101 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","false","-","-","true"
"8","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","34","|","true","true","-","-","true"
"8","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","34","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","false","-","-","true"
"8","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","34","|","true","true","-","-","true"
"8","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","34","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","true","-","-","true"
"8","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","34","|","true","true","-","-","true"
"8","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","34","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18:18 |","true","true","20593529","21.925358","false"
"9","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","28","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","-","true"
"9","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","28","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65:76 |","true","true","-","-","true"
"9","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","28","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65:76 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","true","34156319","-103.597084","false"
"10","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","20","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","false","-","-","true"
"10","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","20","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:66 |","true","false","-","-","true"
"10","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","20","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:66 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 |","true","false","-","-","true"
"10","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","20","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:66 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","false","56176430","-53.45607","false"
"11","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","20","|","false","true","0","0.0","false"
"12","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","19","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:66 |","true","false","-","-","true"
"12","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","19","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:66 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 |","true","false","-","-","true"
"12","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","19","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:66 |","true","false","24247759","1.5327033","false"
"13","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","98","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","false","-","-","true"
"13","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","98","|","true","true","-","-","true"
"13","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","98","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","true","21381501","-246.67459","false"
"14","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","94","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","-","true"
"14","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","94","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","false","-","-","true"
"14","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","94","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","false","-","-","true"
"14","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","94","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:101 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65:65 |","true","false","59067169","60.842228","false"
"15","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","9","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","false","-","-","true"
"15","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","9","| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50:51 |","true","false","-","-","true"
"15","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","9","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50:51 |","true","false","-","-","true"
"15","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","9","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50:51 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 |","true","false","-","-","true"
"15","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","9","| gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50:51 |","true","false","-","-","true"
"15","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","9","|","true","true","-","-","true"
"15","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","9","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","false","28180570","2.0987532","false"
"16","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","76","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 |","true","false","-","-","true"
"16","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","76","|","true","true","-","-","true"
"16","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","76","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","16950849","46.203045","false"
"17","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","23","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","-","true"
"17","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","23","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","-","true"
"17","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","23","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 |","true","false","-","-","true"
"17","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","23","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 |","true","false","-","-","true"
"17","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","23","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65:90 |","true","false","-","-","true"
"17","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","23","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 | gin.edit.statement.CopyStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65:90 | gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:50 |","true","false","28237019","-24.369257","false"
"18","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","68","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","-","true"
"18","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","68","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:66 |","true","true","-","-","true"
"18","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","68","| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:66 |","true","true","23259740","20.018301","false"
"19","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","22","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","false","-","-","true"
"19","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","22","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:76 |","true","false","-","-","true"
"19","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","22","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","false","111983339","-286.68655","false"
"20","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","82","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 |","true","false","-","-","true"
"20","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","82","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","false","-","-","true"
"20","locogp.SortBubble","BRANCH","3","10","0.0","16845","11","100","100","96","100","False","82","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:90 | gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 | gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 |","true","false","-","-","true"
