"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","sampled","gin_seed","patch","validpatch","success","avgtime","speedup","intermediate"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","false","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","false","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","false","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","-","--","true"
"8","locogp.SortBubble","BRANCH","1","13","0.0","13572","79","57","True","55","| gin.edit.statement.DeleteStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:65 |","true","true","8253100","9.455444","false"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"|","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","true","-","-","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:18 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:51 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"|","true","true","-","-","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"|","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"|","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"|","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"|","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"|","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","4498400","92.51375","false"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","-","--","true"
"9","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.SwapStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 <-> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:19 |","true","true","4498400","92.51375","false"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","4765790","41.71535","false"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
"10","locogp.SortBubble","MANUAL","","0","0","0",,"86",,,"| gin.edit.statement.ReplaceStatement ..\examples\locoGP\src\main\java\locogp\SortBubble.java:34 -> ..\examples\locoGP\src\main\java\locogp\SortBubble.java:33 |","true","true","-","--","true"
