"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","sampled","gin_seed","patch","validpatch","success","avgtime","speedup"
"1","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","85","|","false","true","0","0.0"
"2","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","88","|","false","true","0","0.0"
"3","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","47","|","false","true","0","0.0"
"4","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","13","|","false","true","0","0.0"
"5","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","54","|","false","true","0","0.0"
"6","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","4","|","false","true","0","0.0"
"7","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","34","|","false","true","0","0.0"
"8","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","6","|","false","true","0","0.0"
"9","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","78","|","false","true","0","0.0"
"10","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","48","|","false","true","0","0.0"
"11","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","69","|","false","true","0","0.0"
"12","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","73","|","false","true","0","0.0"
"13","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","17","|","false","true","0","0.0"
"14","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","63","|","false","true","0","0.0"
"15","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","62","|","false","true","0","0.0"
"16","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","34","|","false","true","0","0.0"
"17","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","92","|","false","true","0","0.0"
"18","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","62","|","false","true","0","0.0"
"19","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","96","|","false","true","0","0.0"
"20","locogp.SortBubbleLoops","BRANCH","2","8","0.0","2187","76","100","100","90","100","False","89","|","false","true","0","0.0"
"21","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","1","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:104 |","true","false","1479312","63.498367"
"22","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","26","|","false","true","0","0.0"
"23","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","20","|","false","true","0","0.0"
"24","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","69","|","false","true","0","0.0"
"25","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","72","|","false","true","0","0.0"
"26","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","50","|","false","true","0","0.0"
"27","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","19","|","false","true","0","0.0"
"28","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","28","|","false","true","0","0.0"
"29","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","19","|","false","true","0","0.0"
"30","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","79","|","false","true","0","0.0"
"31","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","40","|","false","true","0","0.0"
"32","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","26","|","false","true","0","0.0"
"33","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","80","|","false","true","0","0.0"
"34","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","21","|","false","true","0","0.0"
"35","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","4","|","false","true","0","0.0"
"36","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","19","|","false","true","0","0.0"
"37","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","28","|","false","true","0","0.0"
"38","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","16","|","false","true","0","0.0"
"39","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","45","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:47 |","true","true","1382944","28.20532"
"40","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","50","|","false","true","0","0.0"
"41","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","89","|","false","true","0","0.0"
"42","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","96","|","false","true","0","0.0"
"43","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","48","|","false","true","0","0.0"
"44","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","35","|","false","true","0","0.0"
"45","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","59","|","false","true","0","0.0"
"46","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","57","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:18 <-> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:104 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:19 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:19 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:79:90 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:90 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:32:33 |","true","false","1914655","-139.60428"
"47","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","73","|","false","true","0","0.0"
"48","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","76","|","false","true","0","0.0"
"49","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","13","|","false","true","0","0.0"
"50","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","93","|","false","true","0","0.0"
"51","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","46","|","false","true","0","0.0"
"52","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","86","|","false","true","0","0.0"
"53","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","26","|","false","true","0","0.0"
"54","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","58","|","false","true","0","0.0"
"55","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","95","|","false","true","0","0.0"
"56","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","98","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:48 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:47 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:47:48 |","true","false","4155729","-460.8234"
"57","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","11","|","false","true","0","0.0"
"58","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","68","|","false","true","0","0.0"
"59","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","39","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:33 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:48 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:90 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:19 -> ../examples/locoGP/src/main/java/locogp/SortBubbleLoops.java:90 |","true","false","3761575","8.721848"
"60","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","44","|","false","true","0","0.0"
"61","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","65","|","false","true","0","0.0"
"62","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","67","|","false","true","0","0.0"
"63","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","21","|","false","true","0","0.0"
"64","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","95","|","false","true","0","0.0"
"65","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","71","|","false","true","0","0.0"
"66","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","87","|","false","true","0","0.0"
"67","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","26","|","false","true","0","0.0"
"68","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","55","|","false","true","0","0.0"
"69","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","48","|","false","true","0","0.0"
"70","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","74","|","false","true","0","0.0"
"71","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","80","|","false","true","0","0.0"
"72","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","23","|","false","true","0","0.0"
"73","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","39","|","false","true","0","0.0"
"74","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","82","|","false","true","0","0.0"
"75","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","57","|","false","true","0","0.0"
"76","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","98","|","false","true","0","0.0"
"77","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","50","|","false","true","0","0.0"
"78","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","16","|","false","true","0","0.0"
"79","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","83","|","false","true","0","0.0"
"80","locogp.SortBubbleLoops","BRANCH","1","8","0.0","2187","76","11","11","0","11","True","92","|","false","true","0","0.0"
"81","locogp.SortBubbleLoops","BRANCH","3","16","0.0","2314","63","100","100","92","100","False","94","|","false","true","0","0.0"
"82","locogp.SortBubbleLoops","BRANCH","3","16","0.0","2314","63","100","100","92","100","False","3","|","false","true","0","0.0"
"83","locogp.SortBubbleLoops","BRANCH","3","16","0.0","2314","63","100","100","92","100","False","1","|","false","true","0","0.0"
"84","locogp.SortBubbleLoops","BRANCH","3","16","0.0","2314","63","100","100","92","100","False","10","|","false","true","0","0.0"
"85","locogp.SortBubbleLoops","BRANCH","3","16","0.0","2314","63","100","100","92","100","False","16","|","false","true","0","0.0"
"86","locogp.SortBubbleLoops","BRANCH","3","16","0.0","2314","63","100","100","92","100","False","63","|","false","true","0","0.0"
"87","locogp.SortBubbleLoops","BRANCH","3","16","0.0","2314","63","100","100","92","100","False","13","|","false","true","0","0.0"
"88","locogp.SortBubbleLoops","BRANCH","3","16","0.0","2314","63","100","100","92","100","False","97","|","false","true","0","0.0"
"89","locogp.SortBubbleLoops","BRANCH","3","16","0.0","2314","63","100","100","92","100","False","47","|","false","true","0","0.0"
"90","locogp.SortBubbleLoops","BRANCH","3","16","0.0","2314","63","100","100","92","100","False","87","|","false","true","0","0.0"
"91","locogp.SortBubbleLoops","BRANCH","3","16","0.0","2314","63","100","100","92","100","False","22","|","false","true","0","0.0"
