"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","sampled","gin_seed","patch","validpatch","success","avgtime","speedup"
"1","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","62","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubble.java:66 <-> ../examples/locoGP/src/main/java/locogp/SortBubble.java:51 | gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortBubble.java:101 <-> ../examples/locoGP/src/main/java/locogp/SortBubble.java:65 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubble.java:101 -> ../examples/locoGP/src/main/java/locogp/SortBubble.java:65 | gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubble.java:76 |","true","false","1918075","-12.1172905"
"2","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","52","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubble.java:19 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubble.java:65 -> ../examples/locoGP/src/main/java/locogp/SortBubble.java:34 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubble.java:51 -> ../examples/locoGP/src/main/java/locogp/SortBubble.java:18:19 |","true","false","923972","91.554756"
"3","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","3","|","false","true","0","0.0"
"4","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","58","|","false","true","0","0.0"
"5","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","67","|","false","true","0","0.0"
"6","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","5","|","false","true","0","0.0"
"7","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","11","|","false","true","0","0.0"
"8","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","46","|","false","true","0","0.0"
"9","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","62","|","false","true","0","0.0"
"10","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","27","|","false","true","0","0.0"
"11","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","92","|","false","true","0","0.0"
"12","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","8","|","false","true","0","0.0"
"13","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","52","|","false","true","0","0.0"
"14","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","60","|","false","true","0","0.0"
"15","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","62","|","false","true","0","0.0"
"16","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","52","| gin.edit.statement.DeleteStatement ../examples/locoGP/src/main/java/locogp/SortBubble.java:19 | gin.edit.statement.ReplaceStatement ../examples/locoGP/src/main/java/locogp/SortBubble.java:65 -> ../examples/locoGP/src/main/java/locogp/SortBubble.java:34 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortBubble.java:50 -> ../examples/locoGP/src/main/java/locogp/SortBubble.java:18:101 |","true","false","1360796","-67.84042"
"17","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","69","|","false","true","0","0.0"
"18","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","76","|","false","true","0","0.0"
"19","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","62","|","false","true","0","0.0"
"20","locogp.SortBubble","BRANCH","3","9","0.0","2335","26","86","62","46","86","False","48","|","false","true","0","0.0"
"21","locogp.SortBubble","BRANCH","2","9","0.0","2335","26","57","50","21","57","True","74","|","false","true","0","0.0"
