"Index","TARGET_CLASS","criterion","Size","Length","Fitness","Total_Time","evo_seed","BRANCH_Coverage","LINE_Coverage","WEAKMUTATION_Coverage","CBRANCH_Coverage","sampled","gin_seed","patch","validpatch","success","avgtime","speedup"
"1","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","28","|","false","true","0","0.0"
"2","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","7","|","false","true","0","0.0"
"3","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","74","|","false","true","0","0.0"
"4","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","20","|","false","true","0","0.0"
"5","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","17","|","false","true","0","0.0"
"6","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","25","|","false","true","0","0.0"
"7","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","86","|","false","true","0","0.0"
"8","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","34","|","false","true","0","0.0"
"9","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","28","|","false","true","0","0.0"
"10","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","20","|","false","true","0","0.0"
"11","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","20","|","false","true","0","0.0"
"12","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","19","|","false","true","0","0.0"
"13","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","98","|","false","true","0","0.0"
"14","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","94","|","false","true","0","0.0"
"15","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","9","|","false","true","0","0.0"
"16","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","76","|","false","true","0","0.0"
"17","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","23","|","false","true","0","0.0"
"18","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","68","|","false","true","0","0.0"
"19","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","22","|","false","true","0","0.0"
"20","locogp.SortMerge","BRANCH","2","11","0.0","2237","97","100","97","95","11","False","82","|","false","true","0","0.0"
"21","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","22","|","false","true","0","0.0"
"22","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","6","|","false","true","0","0.0"
"23","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","85","|","false","true","0","0.0"
"24","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","60","|","false","true","0","0.0"
"25","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","54","|","false","true","0","0.0"
"26","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","96","|","false","true","0","0.0"
"27","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","71","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortMerge.java:27 <-> ../examples/locoGP/src/main/java/locogp/SortMerge.java:27 |","true","true","1000799","-13.765487"
"28","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","3","|","false","true","0","0.0"
"29","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","97","|","false","true","0","0.0"
"30","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","27","|","false","true","0","0.0"
"31","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","2","|","false","true","0","0.0"
"32","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","9","|","false","true","0","0.0"
"33","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","66","|","false","true","0","0.0"
"34","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","74","|","false","true","0","0.0"
"35","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","38","| gin.edit.statement.SwapStatement ../examples/locoGP/src/main/java/locogp/SortMerge.java:19 <-> ../examples/locoGP/src/main/java/locogp/SortMerge.java:19 | gin.edit.statement.CopyStatement ../examples/locoGP/src/main/java/locogp/SortMerge.java:19 -> ../examples/locoGP/src/main/java/locogp/SortMerge.java:18:18 |","true","true","3673350","1.7027248"
"36","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","46","|","false","true","0","0.0"
"37","locogp.SortMerge","BRANCH","1","11","0.0","2237","97","94","94","95","6","True","18","|","false","true","0","0.0"
